config_name,llm_model,embedding_model,prompt_template,chunking_strategy,chunk_size,chunk_overlap,num_chunks,num_questions,avg_ttft_seconds,avg_tokens_per_second,avg_gpu_utilization_pct,avg_gpu_memory_used_mb,ragas_faithfulness,ragas_answer_relevancy,ragas_answer_correctness,ragas_context_precision,ragas_context_recall,total_time_seconds,custom_hit@1,custom_ndcg@1,custom_recall@1,custom_hit@3,custom_ndcg@3,custom_recall@3,custom_hit@5,custom_ndcg@5,custom_recall@5,custom_context_relevance,custom_vec_dist_q_gt,custom_vec_dist_q_answer,custom_rouge_l,custom_bleu,custom_meteor,custom_bert_score_precision,custom_bert_score_recall,custom_bert_score_f1,ttft_std,ttft_min,ttft_max,ttft_median,tps_std,tps_min,tps_max,tps_median,gpu_util_std,gpu_util_min,gpu_util_max,gpu_util_median,gpu_mem_std,gpu_mem_min,gpu_mem_max,gpu_mem_median,faithfulness_std,faithfulness_min,faithfulness_max,faithfulness_median
recursive_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_concise_mmr-l0.5,Qwen/Qwen3-32B-AWQ,nomic-embed-text:latest,concise,recursive,1000,100,113,100,0.7221966056800011,0.0,0.32,639.0,0.8266666666666667,,,,,805.8757915420001,0.67,0.67,0.37166666666666665,0.82,0.7629745142838842,0.82,0.82,0.7629745142838842,0.82,0.6449587660309161,0.47378267106631694,0.3738110363038259,0.6045794319389028,0.08444505848374219,0.5850022918758525,0.8523429870605469,0.8606737750768662,0.8564615728168167,0.19817003200291866,0.44820388299990555,1.968178941999895,0.6687041740000268,0.0,0,0,0.0,0.9415225151129666,0.0,4.0,0.0,0.0,639.0,639.0,639.0,0.37073046467895976,0.0,1.0,1.0
recursive_cs1000_co100_nomic-embed-text:latest_Qwen/Qwen3-32B-AWQ_detailed_mmr-l0.5,Qwen/Qwen3-32B-AWQ,nomic-embed-text:latest,detailed,recursive,1000,100,113,100,1.0073225129000094,0.0,0.1,639.0,0.8646290849673203,,,,,1222.936559541,0.67,0.67,0.37166666666666665,0.82,0.7629745142838842,0.82,0.82,0.7629745142838842,0.82,0.6449587660309161,0.47378267106631694,0.15485828197938362,0.21278292131417934,0.03085613739377874,0.3957469640834354,0.899817556142807,0.922566881775856,0.9110131423318742,0.3457004573577024,0.5087128129998746,1.78524895999999,0.8668993230000979,0.0,0,0,0.0,0.5773502691896257,0.0,4.0,0.0,0.0,639.0,639.0,639.0,0.29155923449432153,0.0,1.0,1.0
